url,직무,회사 이름,위치/근무지,경력,주요업무,자격요건,우대사항,기술스택/툴
https://www.wanted.co.kr/wd/195243,데이터 엔지니어,강남언니(힐링페이퍼),서울 강남구,경력 3년 이상,"주요업무
• Streaming data pipeline 구축, stream 처리 작업 개발 및 운영
• A/B testing 플랫폼의 데이터 수집, 정합성 관리
• Data 적재 작업 개발, 정합성 관리 및 운영
• Data Platform 개선 및 운영
• Data Warehouse 및 Data Mart 모델링","자격요건
• Data Science, Data Analysis 팀과 협업 경험
• 2년 이상 Backend Engineer로서 서비스를 개발한 경험
• 3년 이상의 Data Warehouse/Data Mart, data pipeline 설계 및 운영 경험
• Software(Java, Python) 개발 경험과 알고리즘 ,자료구조, 디자인 패턴에 대한 이해
• 뛰어난 SQL 사용 능력","우대사항
• ML ops pipeline 구축에 경험 또는 관심이 있는 분
• dbt 이용한 데이터 처리 경험
• AWS cloud에 대한 이해와 경험
• Spark 등 빅데이터 처리에 대한 경험
• Airbyte, DataHub, Snowflake, Airflow, Kafka, Flink 등의 구축 및 운영 경험","['Spark', 'Java', 'Python', 'SQL', 'AWS']"
https://www.wanted.co.kr/wd/197658,Data Pipeline Team Leader,이마고웍스,서울 강남구,경력 2-10년,"주요업무
• 인공지능을 위한 데이터 파이프라인 팀 리딩
• 데이터를 수집하는 Data Garage 개발
- 대용량 데이터 전송 프로그램
- 비식별화, 익명화 등
• 변환/추출/적재하는 Data ETL 개발
- AI를 이용한 자동 labeling 시스템 개발
- 자동 분류, 자동 검수 시스템 개발
• 데이터를 관리하는 사내 플랫폼 Data Farm 개발
- 서버, DB, 클라이언트 개발

[커리어 비전]
• DataOps를 시작으로 MLOps까지 시스템을 개발 및 운영할 수 있게 됩니다.
• 인공지능 데이터 파이프라인을 기반으로 비지니스 데이터 파이프라인까지 확장하여 DDD를 위한 시스템을 구축, 운영, 관리할 수 있게 됩니다.","자격요건
• 컴퓨터 공학 또는 소프트웨어 개발과 관련된 학과 학사 졸업 이상
• 인공지능 데이터 파이프라인 구축 관련 경력 2년 이상이신 분
• Python, JavaScript가 능숙하신 분


* 필수 제출서류/자유양식
1. 이력서
2. 자기소개서 (대학 이전은 기술하지 말 것)
3. 직무와 연관된 포트폴리오 자료","우대사항
• Mesh 또는 CT 데이터를 다루는 개발 경험이 있으신 분
• MLOps 또는 DataOps에 대한 개발 경험이 있으신 분","['Azure', 'Hadoop', 'Spark', 'Java', 'Python', 'SQL', 'Google Analytics', 'Power BI', 'Tableau', 'AWS', 'NoSQL', 'GCP']"
https://www.wanted.co.kr/wd/224892,DB 엔지니어(DBA),넷마블,서울 구로구,경력 2-10년,"주요업무
- DB 운영(On-premise/Cloud)
- DB 구조 분석 및 컨설팅
- DB 성능 분석 및 최적화
- DB 모니터링 및 운영/자동화 개발","자격요건
- DBMS 운영 경력 2년 이상 있으신 분(MySQL/MSSQL)
- DB Administrator 가능한 분(설치/이중화/최적화)
- DB 쿼리 튜닝 및 장애 분석 능력","우대사항
- 대규모 DB 운영 경험이 있는 분
- NoSQL 운영 경력 1년 이상 있으신 분(MongoDB, Redis등)
- 인터프리터 언어의 숙련도가 있으신 분(Python, Bash Shell, Powershell)
- DB 운영 및 자동화 Open Source 솔루션 사용 경험이 있는 분",[]
https://www.wanted.co.kr/wd/234298,[AX] AI/ML 엔지니어,콕스웨이브,서울 영등포구,경력 3-7년,"주요업무
- 챗봇 및 코파일럿 시스템의 성능 향상을 위한 LLM Finetuning, RAG 시스템 성능을 개선해요.
- 개인화를 위한 추천/검색 시스템을 개선해요.
- 데이터 수집, 전처리, 모델 훈련, 배포를 위한 AI 파이프라인을 설계 및 구현해요.
- 지연 시간, 정확도, 확장성 등 다양한 성능 지표에 대한 모델을 최적화해요.
- 배포된 서비스의 성능 모니터링 및 평가, 사용자 피드백과 데이터 분석을 바탕으로 한 개선을 진행해요.","자격요건
- 컴퓨터 공학, 인공지능, 기계 학습 또는 관련 기술 분야의 학사 또는 석사 학위 혹은 그에 준하는 경험이 있어요.
- AI, ML, 또는 NLP 엔지니어링 분야에서 3년 이상의 전문 경력을 갖추고 있어요.
- Python 등의 언어에 대한 강력한 프로그래밍 능력, TensorFlow, PyTorch, Hugging Face Transformers 등의 라이브러리 사용 경험이 있어요.
- 대규모 언어 모델(LLama, Qwen, Phi, …) 미세 조정 및 배포 경험이 있어요.
- 데이터 전처리, 특성 엔지니리링, 모델 평가 기법에 대한 숙련도를 갖추고 있어요.
- 정보 검색 시스템 및 벡터 데이터베이스에 대한 지식이 있어요.","우대사항
- 클라우드 플랫폼(AWS, GCP, 또는 Azure) 및 컨테이너화 기술(Docker, Kubernetes) 사용 경험이 있어요.
- 오픈 소스 AI 프로젝트 기여 또는 관련 분야의 논문 발표 경험이 있어요.
- 온프레미스 AI 모델 배포 및 유지 보수 경험이 있어요.",[]
https://www.wanted.co.kr/wd/244681,데이터 엔지니어,이노케어플러스,서울 서초구,경력 3년 이상,"주요업무
ㆍAWS 기반 데이터 파이프라인 설계 및 개발 운영 자동화
ㆍ내/외부 데이터 수집 및 가공
ㆍDW/DM 개발 및 운영
ㆍ시각화 개발 및 운영","자격요건
ㆍ해당 업무 경력 3년 이상인 분
ㆍ클라우드(AWS) 환경 개발 및 운영 경험 보유
ㆍETL 혹은 Datapipeline 개발/운영 경험 보유 (Airflow, AWS Glue 등)
ㆍSQL 쿼리 활용 능력 우수, Python 개발 능력 보유
ㆍ시각화 솔루션 사용 경험 보유(Tableau, Spotfire, Quicksight 중 1개 이상)
ㆍ원활한 커뮤니케이션 능력 보유","우대사항
ㆍ헬스케어 도메인 지식 보유자 우대","['SQL', 'Tableau', 'AWS', 'Spotfire']"
https://www.wanted.co.kr/wd/245694,Senior Backend Development,포지큐브(POSICUBE),서울 강남구,경력 5-15년,"주요업무
• SpringBoot 애플리케이션 개발: 안정적이고 확장 가능한 시스템을 구축합니다.
• 분산 시스템 설계: Raft 알고리즘 같은 분산 소프트웨어 아키텍처를 설계하고 구현합니다.
• MSA 기반 서비스 개발: 마이크로서비스 구조를 활용해 유연한 서비스를 만듭니다.
• 데이터 처리: RDBMS, NoSQL, 검색 엔진을 이용한 고급 데이터 처리 및 모델링
• Restful API 개발: 명확하고 효율적인 API를 설계하고 개발합니다.
• CI/CD 개선: 자동화된 빌드 및 배포 환경을 구축해 개발 효율을 높입니다.
• AI 프로세스 자동화: AI 학습을 위한 데이터 파이프라인을 구축하고 자동화합니다.","자격요건
• 백엔드 개발 경력 5년 이상: SpringBoot와 Java에 능숙하신 분.
• Kubernetes 활용 경험: 클라우드 인프라에서 Kubernetes 환경을 이해하고 있는 분.
• 데이터베이스 전문가: RDBMS, NoSQL, 검색 엔진을 활용한 경험이 있는 분.
• 문제 해결 능력: 기존 시스템을 빠르게 이해하고 문제점을 찾아 개선할 수 있는 능력.
• 클라우드 경험: AWS, GCP, Azure와 같은 클라우드 환경에서 서비스 개발 경험.
• 코드 리뷰와 협업에 열린 마음을 가지신 분.","우대사항
• 빌드/배포 시스템 개선 경험이 있는 분.
• 웹 인프라에 대한 이해: nginx, redis, kafka 등의 운영 경험.
• LLM, RAG에 대한 이해 및 관심이 있는 분.
• 챗봇 개발 경험이 있으면 더욱 좋습니다.",[]
https://www.wanted.co.kr/wd/256877,DevRel,채널코퍼레이션,서울 강남구,경력 1년 이상,"주요업무
[DX (Developer Experience)]
• Engineering팀 내부 문서화 파이프라인 관리
• 신규입사자 온보딩 기획 및 문서관리
[브랜딩 / 소통]
• 테크블로그 기획 및 활성화
• 내/외부 개발자 행사 기획
• 테크세션 기획 / 발전
• 채널팀의 기술력을 외부에 알리기 위한 다양한 활동","자격요건
• DevRel 직무와 관련 된 경험이 1년이상 있으신 분
• 숫자 기반의 커뮤니케이션을 선호하시는 분
• 개발관련 경험이 있어서 개발문서를 읽고 새로 작성하는데에 자신있는 분
• 개발직군과의 커뮤니케이션 역량이 뛰어나신 분
• 테크 블로그, 개발관련 행사 기획/ 운영 경험이 있으신 분","우대사항
• 개발자 온보딩 문서를 만들어 본 경험이 있으신 분
• 개발 커뮤니티 운영 경험이 있으신 분
• 다양한 직무의 구성원들에게 긍정적인 임팩트를 만들어 본 경험이 있으신 분
• 개발자로 일해 본 경험이 1년 이상인 분
• 최신 기술에 대한 트렌드를 꾸준히 스터디하는 분",[]
https://www.wanted.co.kr/wd/251009,시니어 풀스택 엔지니어 (7년 이상),패스트뷰,서울 강남구,경력 7-12년,"주요업무
""우리와 함께 할 업무에요.""

통합관리팀은 콘텐츠의 유통 라인 전반에 기여하는 조직으로써, 개발자의 업무는 크게 아래의 세 가지 track으로 나뉩니다.
• 신규 기능 개발 및 기존 서비스 고도화
• 보다 나은 사용자 경험을 위해 콘텐츠 유통 시스템의 데이터 품질 유지 등 서비스 개선
• 효율적이고 안정적인 서비스 운영을 위한 인프라 구조 및 성능 개선

저희는 다음과 같은 언어 및 기술 베이스로 일하고 있습니다.
• CI/CD: AWS, Github Actions
• 언어 및 기술스택: Kotlin(주 언어), Node, Python(Lambda, AI 관련), React, Spring, PHP(워드프레스 사이트 한정)
• 협업 도구: swit, confluence, google suit","자격요건
""이런 분과 함께 하고 싶어요.""

• 프론트엔드/백엔드 경력 7년 이상이신 분
• Kotlin, React, Next.js, Typescript 사용을 능숙하게 하는 분
• Spring Boot + React 환경에서 RESTful 서비스 개발 및 아키텍처 설계 경험이 있으신분
• MySQL / Aurora 등 RDMBS에 대한 이해와 JPA 등 ORM 경험이 있으신분
• Git 기반소스 버전 관리 경험이 있으신분","우대사항
""이런 경험이 있으시면 더 좋아요.""

• 리더 또는 시니어의 직급에서 팀원들을 1년 이상 개발 리딩하신 경험이 풍부하신 분
• 웹 애플리케이션 성능 최적화, 유지보수, 트러블슈팅 경험이 있으신 분
• Docker 및 Kubernetes 등 컨테이너 기술 사용 경험이 있으신 분
• 처음부터 신규 서비스 개발에 참여해 런칭 및 운영까지 해보신 분 (성능과 확장 가능한 서비스 구현한 경험)
• AWS 사용 및 운영 경험
• 대규모 사용자 기반을 위한 시스템 설계 및 구현 경험이 있으신 분",[]
https://www.wanted.co.kr/wd/253418,Product Designer/기획,씨메스(CMES),서울 강남구,경력 2-10년,"주요업무
1. AIOps 개발 및 운영을 위한 기술 개발 기획 및 관리
2. 데이터 엔지니어와 협력하여 기술 요구사항 정의 및 프로젝트 매니지먼트","자격요건
• 경력 : 2년 이상
• 고객의 요구사항을 명확히 파악하고 이를 효과적으로 시각화할 수 있는 능력을 가진 분
• 제품 기획, 와이어프레임 설계, 화면 디자인, 검수, 론칭 등 전체 프로세스를 주도할 수 있는 분
• Jira 등 PMS 도구를 활용해 제품 개발 프로세스를 효율적으로 관리한 경험이 있는 분
• 변화와 성장을 추구하며 문제를 시각화하고 창의적으로 해결할 수 있는 분
• Figma, Excel, Notion 등 도구 활용에 능숙한 분
• 비즈니스 영어로 원활하게 의사소통하며 글로벌 환경에서 협업할 수 있는 능력을 가진 분","우대사항
• 스토리북과 유사한 툴의 활용이 가능하신 분
• 물류/제조업 분야에서 AI 기반 실시간 관제 및 모니터링 B2B 솔루션을 운영해 본 경험이 풍부한 분
• 스타트업의 전반적인 사업 및 제품 기획부터 조직 운영에 이르기까지 전 과정을 경험하신 분
• 고객사 및 사용자 인터뷰를 통해 IT 요구사항을 분석하고 도출하는 데 뛰어난 능력을 가지신 분",['JIRA']
https://www.wanted.co.kr/wd/249595,Data Engineer (병역특례 가능),에이비일팔공(AB180),서울 서초구,경력 3년 이상,"주요업무
• 데이터 확장성과 일관성을 고려한 데이터 웨어하우스 및 데이터 레이크 설계 및 운영
• 다양한 소스의 데이터를 통합하고 정제하여 신뢰성 높은 데이터 환경 제공
• 실시간 데이터 분석을 위한 스트리밍 처리 시스템 관리
• 데이터 품질 및 일관성 검증을 위한 모니터링 및 알림 시스템 구축","자격요건
• 3년 이상의 데이터 엔지니어링 경험, 또는 그에 준하는 역량을 가지신 분
• Python, Java, Scala 등 하나 이상의 프로그래밍 언어를 능숙하게 다룰 수 있으신 분
• 운영체제, 알고리즘, 데이터 구조 등 전산 개념에 대한 깊은 이해를 지니신 분
• SQL 작성에 어려움이 없고, ETL 파이프라인을 설계하고 운영해본 경험이 있는 분
• Airflow 같은 스케줄링 도구를 사용해 Batch 작업 흐름을 설계하고 관리한 경험이 있는 분","우대사항
• Hadoop, Hive, Spark 등 분산 처리 시스템에 대한 이해가 있으신 분
• 대규모 데이터 마트 및 데이터 웨어하우스 설계 경험이 있으며, 데이터 최적화에 능숙하신 분
• 실시간 데이터 스트리밍 파이프라인(Kafka, Flink 등) 설계 및 운영 경험이 있으신 분
• 클라우드 환경(AWS, GCP 등)에서의 데이터 인프라 운영 및 관리 경험이 있으신 분
• 다양한 데이터베이스 구조와 운영 원리에 대한 깊은 이해를 보유하신 분
• Tableau, Metabase 등 시각화 도구를 활용해 비즈니스 요구에 맞는 맞춤형 데이터 대시보드를 설계해 본 경험이 있으신 분","['Hadoop', 'Spark', 'Java', 'Python', 'Scala', 'SQL', 'AWS', 'ETL']"
https://www.wanted.co.kr/wd/241185,[Senior] Machine Learning Engineer,디어젠,서울 서초구,경력 5년,"주요업무
• 신약 개발 관련 인공지능 모델 개발 프로젝트 리딩
• 제약,바이오 분야에 LLM 등 AI 최신 기술을 적용한 인공지능 모델 PoC 개발 및 리딩
• 인공지능 최신 논문 서치 및 세미나, 관련 내용 구현
• 인공 지능 모델 제품/서비스 프로젝트 리딩","자격요건
• 머신러닝/딥러닝 혹은 컴퓨터 공학 관련학과 졸업자
• 머신러닝 / 딥러닝 분야 5년 이상 경력
• 머신러닝 / 딥러닝 프로젝트 리딩 경력
• 빠르게 성장하는 스타트업에서 능동적이고 자기주도적으로 업무를 꼼꼼하게 처리 하시는 분
• 머신러닝 / 딥러닝 관련 프로젝트를 하나 이상 end-to-end로 수행해 보신분
• 여러 딥러닝 프레임워크 활용 및 python 코드 구현에 능숙하신 분
• 문제에 봉착했을 때 이를 끝까지 해결해내는 근성을 가지신 분(Get things done.)","우대사항
• 머신러닝/딥러닝 관련 전공 (석사 이상)
• 딥러닝 모델 제품/서비스화 경험
• CS 탑 논문 발표 경험 (NIPS, ICML, KDD, AAAI, IJCAI, ACL, NAACL, EMNLP 등)
• 제약/바이오/화학/메디컬 필드 지식 소유자
• 영어 (Written/Verbal) 능통자",[]
